decade,year,web_url,term,headline_russell
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9807E1DD143CE03BBC4852DFB466838D649EDE,madrid,3 Wounded in Madrid Clash Of Students and Falangists; Red Propaganda Charged THREE WOUNDED IN MADRID CLASH
1950,1952.0,https://query.nytimes.com/gst/abstract.html?res=940DE7DD163AE23BBC4C52DFB4668389649EDE,laguardia,"AIRLINES HERE MAP NEW FLIGHT PLANS; Pattern for LaGuardia, Idlewild Would Avoid Crowded Areas -- Elizabeth Toll Is 32 AIRLINES HERE MAP NEW FLIGHT PLANS"
1950,1952.0,https://query.nytimes.com/gst/abstract.html?res=9E02E0D71E3AE53ABC4C52DFB4678389649EDE,laguardia,"EISENHOWER IN U. S. AFTER HAWAII HOP; LANDS HERE TODAY; Expected at LaGuardia Field at Noon After 21,000-Mile Trip to Korean Front"
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9F04E4DD1E3AE73ABC4A51DFB7668383649EDE,unemployment,"JOBS ON RISE HERE, REVERSING TREND; Garment Industry Picks Up -- Unemployment Is Still Increasing Upstate"
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9E00E0D71E30E73BBC4152DFB2668383649EDE,unemployment,1.5 Billion Pay to Jobless Is Voted by House Group; Democrats Win Fight for Plan Costing Twice What Administration Asked -- Unemployment Claims Rise HOUSE UNIT VOTES JOBLESS PAY PLAN
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9B01E4DF1F3FE43BBC4153DFB3668383649EDE,unemployment,SLUMP IS CUTTING INCOME OF UNIONS; Auto and Steel Units Are Hit Hardest in Reflection of High Unemployment SLUMP IS CUTTING INCOME OF UNIONS
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9801E7DC163DE73ABC4F52DFBE668383649EDE,farley,FARLEY DECRIES RELIGIOUS ISSUE; Says He Resents View Laid to Harriman That Catholic Vote Must Be Considered
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9E0CEEDC1E3EE63BBC4C51DFB1668383649EDE,farley,FINLETTER ENTERS RACE FOR SENATOR; Farley Is Only Rival So Far Among State Democrats FINLETTER ENTERS RACE FOR SENATOR
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9E04EFD91F3FE43BBC4D53DFB0668383649EDE,farley,"DE LUCA, LEVITT TO BE NOMINATED; De Sapio Calls Action Sure -- Farley Bid Poses Issue DE LUCA, LEVITT TO BE NOMINATED"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9E05E6D71639E13BBC4E51DFB766838B649EDE,willkie,"The Second World War; Volume III--The Grand Alliance Book I--Germany Drives East INSTALLMENT 1: THE WIDENING WAR Preface By Winston Churchill: The Second World War Volume III--The Grand Alliance The Onset of Events in 1941--The Hings of the War --The Need To Support Greece--Wavell Flies to Athens--More Intimate Contacts with President Roosevelt--Arrival of Harry Hopkins in London-- A Precious Link with the President--Our Journey to Scapa--Mr. Wendell Willkie--""Sail On, O Ship of State!"" INSTALLMENT 1--THE WIDENING WAR Book I--Germany Drives East Politics and Strategy--Our Grim Alternatives--My Telegram of January 31 to President Inonu--Our Offer of Military Help to Turkey--Turkish Lack of Modern Equipment--VitalNeed to Form a Balkan Front."
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9A0CEFDE153EEF3BBC4F52DFB366838B649EDE,willkie,MRS. WILLKIE PUT IN CONGRESS RACE; Curran Calls on DeSapio to Accept Her as Candidate Against Marcantonio
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9E00EED8163BE333A25754C0A9679D946192D6CF,willkie,"Congress Fights Dominated By Issue of Foreign Policy; Mrs. Willkie and 3 Senators See Weakness in Korea--Democrats Reply Obliquely, Hope to End Conservative Coalition 40,000,000 WILL GO TO NATION'S POLLS"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9A01EEDB133EEF3BBC4C53DFB667838B649EDE,red army,"VOICES CASE IN U.N.; Forcing of Korea Border Will Increase Tension, Sir Benegal Rau Says MOST FAVOR AN ADVANCE Australian, Voicing Majority View, Urges Drive to North and End to Red Army"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9E03E4DC123DE033A0575AC2A96F9C946192D6CF,red army,Smashed Red Army Attempts To Get Back to North Korea; AT THEIR BROTHER'S GRAVE IN KOREA
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9F07E6DF133FE23BBC4052DFB266838B649EDE,axis,"8 SENATORS URGE TRUMAN TO STUDY FACTS ON GERMANY; Gillette, Introducing Bipartisan Resolution, Notes Concern of Americans at Events There CITES 'OMINOUS REPORTS' Says Elements in Western Area Look to a 'New, Fearsome' Axis With Soviet Russia 8 SENATORS URGE STUDY OF GERMANY Are We Again to Wait?"""
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9D06E2D9143FE731A25756C1A9679C946192D6CF,byrnes,BYRNES WILL SEEK GOVERNOR'S CHAIR; ANNOUNCES CANDIDACY
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9B04E7DF113BE433A25754C2A96F9C946192D6CF,byrnes,"Byrnes 'Failed Miserably,' Truman Is Quoted as Saying; PRESIDENT CALLED BYRNES A 'FAILURE' Truman for Byrnes in '44 Palestine Policy Shifts Told"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9C02EFDB123DE03BBC4A52DFB166838B649EDE,byrnes,Johnston Leads in South Carolina; Byrnes Wins Easily for Governor; JOHNSTON AHEAD IN SOUTH CAROLINA
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9406E3DC153DE23BBC4B53DFB767838F649EDE,palestine,"JORDAN ASKS WEST TO HALT ISRAELIS IN WATER PROJECT; U.S., Britain and France Told Irrigation Works Are Being Built at River Boundary THREAT TO PEACE IS SEEN U.N. Action May Be Sought -- King's Speech to Parliament Lists Policy on Palestine JORDAN ASKS WEST TO HALT ISRAELIS"
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9904E1DB1531E43ABC4C53DFBE66838F649EDE,palestine,"U.N. SHIFT RAISES PALESTINE HOPES; Naming of New Truce Chief, a Canadian, May Portend Easing of Tension"
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9D05E1DE153AE53BBC4D53DFB366838F649EDE,palestine,ARABS LOSE FIGHT IN U. N. TO CONFINE PALESTINE DEBATE; Won't Walk Out Despite Action by Council -- Malik Urges Boycotts of Israel ARABS LOSE FIGHT ON DEBATE IN U. N.
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9D07E6DE153FE731A25754C2A96E9C946192D6CF,sunk,TOLL COUNTED AT 18 ON HOSPITAL SHIP; WAVES WASH OVER RED CROSS OF SUNKEN SHIP TOLL COUNTED AT 18 ON HOSPITAL SHIP Search Continues in Fog Wide Difference in Estimates Use of Radar Questioned Called for Collision Alarm Rush of Rescue Craft List of Shipwreck Dead Replacement Is Ordered
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9C0CE6DC153FE73ABC4E51DFBE66838B649EDE,sunk,"Hospital Ship Sunk in Crash On Test; 17 Die, 100 Missing; SUNKEN HOSPITAL SHIP AND SCENE OF THE CRASH"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9803E3DE103FE23BBC4C53DFB166838B649EDE,sunk,Northern Drive Slowed; Tank-Led Force at Yongin AMERICAN TROOPS GO INTO ACTION Six More Ships Sunk Kimpo Airfield Bombed Capture of Tachwa Reported
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9501E3D61239E13BBC4A52DFB766838A649EDE,mayor o dwyer,O'DWYER MAY FACE QUERY ON FINANCES; McDonald Hints Questionnaire Used in Gaming Inquiry Will Be Offered to Ex-Mayor O'Dwyer May Face Finance Inquiry Using Jury's Gaming Questionnaire
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=990DE3DC1E30E03BBC4852DFB466838A649EDE,meat,CHING TO RESIGN WAGE POST; LIVING-COST PAY RISES URGED; MEAT SLAUGHTERING CURBED; FIGURES IN POSSIBLE REORGANIZATION CHING WILL RESIGN AS CHIEF OF WAGES Points in Proposed Formula Fine Points in Miners' Raise
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9405E5DC1F39E43BBC4953DFB566838A649EDE,meat,Wide Meat Price Inquiry On; Livestock Ceiling Is Planned; U.S. SETS INQUIRY INTO MEAT PRICES Machine Tools Ordered
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9C07E6D7113FE23BBC4C52DFB066838A649EDE,meat,Beef Boycott by Housewives Offsets Cattlemen's 'Strike'; Stores Have Plenty of Meat Boycott of Beef by Housewives Is Offsetting Cattlemen's 'Strike' Housewives Eschew Beef
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9C01E3DB113BE23ABC4A51DFB767838B649EDE,impellitteri,"IMPELLITTERI AIDES CANVASS FOR VOTES IN FIGHT ON DESAPIO; Open Drive to Get Committee Members to Reject Tammany Chief for Elections Post APPEAL UP IN COURT TODAY Call for Meeting Next Monday Night in Manhattan Center, Capacity 5,000, Planned"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9E0DE3D71738E73ABC4E52DFB767838B649EDE,impellitteri,"IMPELLITTERI ACTS ON ROCKAWAY LINE; Picks Committee, as Pledged, to Study Taking Beach Branch Into City Transit System"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9B06E4DD123EEF3BBC4B52DFBF66838B649EDE,impellitteri,"LABOR UNIT SPLITS IN RACE FOR MAYOR; C.I.O, BACKS PECORA; Some A.F.L. Unions Also Are Expected to Support Him Through Liberal Party LACEY FOR IMPELLITTERI Refuses to Bow to Arguments That Acting Mayor's Fight Hurts State Democrats"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=940CE0DF153FE73ABC4951DFBE66838B649EDE,korean war,"BOOM LOPS 100,000 OFF STATE IDLE LIST; Job Surge Since Korean War Traced to Stockpiling by Consumer Industries"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9900E5DF133DE03BBC4053DFBE66838B649EDE,korean war,"50,000 TO GO FIRST; Call to Colors Scheduled Aug.15-Oct.31 With Others Set Later ALL VOLUNTEER RESERVES Corps to Total 200,000 Men in Few Months--Had 72,000 When Korean War Began MARINES TO CALL 80,000 MORE MEN"
1950,1950.0,https://query.nytimes.com/gst/abstract.html?res=9507E3D61038E532A25750C1A96E9C946192D6CF,korean war,"FORD PAY INCREASE IS ASKED FOR 117,000; Auto Workers' Is First Large Union Since Korean War to Seek Living-Costs Rise Ford 'Package' Held Inadequate Local's Demand Rejected FORD PAY INCREASE ASKED FOR 117,000 Talks With Packers Continue Hosiery Workers Ask Rise"
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9E0DE4DF173CE03BBC4D51DFB766838D649EDE,dulles,DULLES WOULD BAR ISRAEL-ARAB ISSUE DURING CAMPAIGN; Seeks Pact With Democrats to Avoid Upsetting Efforts Toward Mideast Peace CITES U.S. COMMITMENTS Calls for Bipartisanship on 'Basic Matters' Lest Reds Seize on Disunity George Sees No Split DULLES IS SEEKING ACCORD ON DEBATE Fears Arab-Israeli War Recalls 1950 Declaration
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9F04E6DC1230E03ABC4152DFBE66838D649EDE,dulles,LLOYD ASKS UNITY ON SUEZ ON LINES DULLES PROPOSED; Bids London Parley Agree to Outline of Controlling Board Including Egypt DRAFT MOTION PREPARED U.S. Resolution Is Expected to Be Debated Tomorrow --Unanimity Doubted
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9D05E4DB103DEE3BBC4051DFB166838D649EDE,dulles,PERU'S NEW CHIEF AND DULLES MEET; Discuss Economic Ties on Eve of Prado's Inauguration PERU'S NEW CHIEF AND DULLES MEET
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9A07EED81E3CE63BBC4F51DFB0668382649EDE,president eisenhower,QUEEN ELIZABETH AND EISENHOWER DEDICATE SEAWAY; They Cruise St. Lawrence Channel in Royal Yacht After Formal Rites Queen Elizabeth and President Eisenhower Dedicate the St. Lawrence Seaway THEY RIDE YACHT ON 5-HOUR CRUISE Both Heads of State Praise Long Effort to Bring About U. S.-Canadian Project
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9C0DE6DA103CE63BBC4D53DFB4678382649EDE,president eisenhower,EISENHOWER IS WELCOMED IN ROME ON FIRST STOP OF 11-NATION TOUR; BEGINS DISCUSSIONS WITH GRONCHI; RAIN MARS EVENT But Italian Officialdom Has Warm Reception for the President Eisenhower Is Welcomed in Rome at Start of His Tour PRESIDENT BEGINS PARLEYS IN ITALY Confers First With Gronchi -- U. S. Desire for Peace in Freedom Stressed
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9A07EFD61F3CE63BBC4151DFBE668382649EDE,president eisenhower,Queen Greets Eisenhower at Balmoral; Informality Governs His Overnight Visit to Scottish Castle Queen Elizabeth Welcomes President Eisenhower at Gate of Balmoral Castle VISIT IS MARKED BY INFORMALITY Her Majesty Is Chauffeur on Tour of Estate -- Party Has Picnic by Lake
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=9A03EED7153CE53ABC4051DFB266838E649EDE,formosa,"BRITAIN HOPEFUL OF FAR EAST PEACE; Macmillan, However, Denies Pledge to U. S. on Formosa Britain Hopeful on Asian Peace But Denies Pledge on Formosa"
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=9B05EEDF1F3FE33BBC4E51DFB266838E649EDE,formosa,Formosa Fears the Tidings Brought by U. S. Officials; U. S. VISIT BRINGS GLOOM TO TAIPEI
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=950CE4DD1E3FE33BBC4D52DFB466838E649EDE,formosa,Indian's Visit to Molotov Tied to Soviet Formosa Bid; INDIA-SOVIET TALK TIED TO FORMOSA
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9805EFDD1F31E23BBC4B51DFB667838D649EDE,stevenson,President to Get Check-Up In Hospital Over Week-End; Will Fulfill Pledge for a 'Head-to-Toe' Examination Before the Election-- He Maps Rebuttal of Stevenson PRESIDENT TO GET A CHECK-UP SOON Interrogators Selected Campaign Appearances Had a Check-up in May
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9903E4DC1F3DE03BBC4153DFB766838D649EDE,stevenson,Stevenson Says Eisenhower Delivered a 'Party' Message; STEVENSON CALLS TALK 'POLITICAL' Stage Set in California Special to The New York Times.
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=980DEFDE133EE63ABC4051DFB667838D649EDE,stevenson,EISENHOWER ADDS TO HIS IOWA LEAD; Resurvey Indicates Big Crops Lessen Farm Distress and Appeal of Stevenson
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9B03E3D81230E23BBC4951DFB467838D649EDE,harriman,NEW COURT PLAN ISSUED BY TWEED; Revised Version Is Hailed by Harriman--Election of Probate Judges Asked Surrogates Courts Abolished NEW COURT PLAN ISSUED BY TWEED Otherwise Like July Plan
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9907E6DF1E31E23BBC4C51DFB566838D649EDE,harriman,LEGISLATURE ENDS SESSION IN RUSH; PHONE RISE WINS; Senate Group Kills Measure to Forestall Increase as Harriman Plea Fails AUTO FUND ALSO LOSES Bill to Compensate Victims of Hit-Run Drivers Quashed by Finance Committee School Aid Rise Voted LEGISLATURE ENDS SESSION FOR YEAR
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9801EEDE113FE03BBC4852DFBE66838D649EDE,harriman,HARRIMAN WARNS PARTY MODERATES; Attack on Stevenson Implied as He Backs Strong Stand on Civil Rights Issue HARRIMAN WARNS PARTY MODERATES Integration Seen Gaining
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9A01E1D81638E23BBC4851DFB466838F649EDE,peiping,ASIA PARLEY CALL DRAWS CRITICISM ON DULLES RETURN; Some Leading Republicans in Congress See de Facto Recognition of Peiping SECRETARY DEFENDS AIM Calls Conditions for Geneva Talks as Agreed in Berlin Just 'What We Wanted' DULLES RETURNS; FACES CRITICISM
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9402E4D7173AE53BBC4051DFB766838F649EDE,peiping,"WEST BARS VOICE FOR CHINESE REDS AT TALK IN SPRING; Dulles, Bidault and Eden Say Peiping's Actions in Asia Preclude Bid to a Parley MOLOTOV TO PURSUE CASE Further Discussion in Berlin Expected Today Despite Firm Opposition of Allies WEST BARS VOICE FOR CHINESE REDS"
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9904E7DA1438E23BBC4F53DFB166838F649EDE,peiping,"DULLES CAUTIONS ANTI-PEIPING BLOC ON U. N. EXIT MOVE; Bids Senators Reflect Before They Commit Themselves to Withdrawal Resolution BUT KNOWLAND PERSISTS Says Rider to Foreign Aid Bill Is Planned, Citing Congress Opposition to Seating Reds DULLES CAUTIONS ON U. N. EXIT MOVE"
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9405E2DF163EE03BBC4852DFB767838D649EDE,suez,U.S. PLANES HELP; Denmark and Norway Supply First Corps of Patrol Force General to Come Here U.N. SPEEDS UNIT TO PATROL SUEZ
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9E0DE4DF1731E33ABC4B51DFBF66838D649EDE,suez,FRANCE WILL JOIN SUEZ USERS' UNIT; VOICES RESERVE; Retains Her Liberty of Action to Seek Full International Control of Waterway Idea of Resigning Fails France Will Join Canal Group But Expresses 'Reservations'
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9E00E5DB1F3FE03BBC4D53DFBF66838D649EDE,suez,REPLY BY NASSER KEEPS DOOR OPEN TO SUEZ SOLUTION; President Firm in Opposition to International Rule but Is Willing to Negotiate DISCUSSION STAGE BEGUN Menzies Says Atmosphere of Talks Is 'Very Good' but Declines to Give Details Atmosphere Called Good REPLY BY NASSER KEEPS DOOR OPEN Nasser Sees Minister of War
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9506E3DF123DE23BBC4F51DFB767838F649EDE,mccarthy,M'CARTHY LEAVES HOSPITAL BRIEFLY; Absence on Holiday Revealed -- Censure Debate Likely to Resume Monday McCarthy Quits Hospital Briefly; Debate Slated to Resume Monday
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9907E0DF1738E23BBC4E53DFB566838F649EDE,mccarthy,McCarthy Drops Libel Suit Asking 2 Million of Benton; He Had Been Called Unfit to Hold His Seat -- Says No One Believed Accusations -- Former Senator Sticks to Charges M'CARTHY GIVES UP BENTON LIBEL SUIT
1950,1954.0,https://query.nytimes.com/gst/abstract.html?res=9B04EED61431E43ABC4052DFB066838F649EDE,mccarthy,Brownell Says McCarthy Asks Rule by 'Individual'; M'CARTHY APPEAL HIT BY BROWNELL
1950,1957.0,https://query.nytimes.com/gst/abstract.html?res=9905E4DE1E30E23BBC4A53DFB667838C649EDE,president johnson,GOVERNOR SILENT; Will Comment Today on Rejection of His Integration Pledge Faubus Explains Actions Governor Reads Statement Faubus Is Silent on Rejection Of School Pledge by President Johnson Not Surprised One Company Remains Paratroopers Return
1950,1957.0,https://query.nytimes.com/gst/abstract.html?res=9903E4D61230E03ABC4B53DFB766838C649EDE,president johnson,"CONGRESS OPENS SESSION TODAY; LEADERS PICKED; Rayburn, Johnson, Knowland and Martin Are Assured of Holding Their Posts DEMOCRATS BAR 'PURGES' House Caucus Fails to Take Action Against Powell for Bolting to President Johnson to Be Leader Hays Concurs in Move CONGRESS OPENS SESSION TODAY Democrats Elect Price The Issues in Congress Powell Claims 'Victory'"
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9402E6DF103FE53BBC4C52DFB7668382649EDE,congo,BELGIUM PLEDGES CONGO SELF-RULE; Decree Stresses Universal Suffrage and Equality Self-Rule Is Promised to Congo; Belgium Emphasizes Democracy
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9A04E3D91730EE3BBC4E51DFB4678382649EDE,congo,5 CONGO PARTIES ASK LIBERTY NOW; Nationalist Leaders Open Congress to Form United Front Against Brussels
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9507E3D9133FE53BBC4E53DFB7668382649EDE,congo,15 DIE IN RIOTING IN BELGIAN CONGO; Mobs Loot and Burn Shops -- Troops Patrol Capital 15 DIE IN RIOTING IN BELGIAN CONGO
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9503E5D8123DEF3BBC4B53DFB166838A649EDE,rusk,"U.S. to Ask Inspection Right In Truce Parley, Says Rusk; Acheson's Aide Tells Senate Committee Chinese Continue to Build Up Force in Korea Despite Armistice Bid"
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9D01EEDE123DEF3BBC4C51DFB366838A649EDE,rusk,ACHESON DISAVOWS CHINA POLICY SHIFT; Says Rusk Merely Restated U.S. Aims--Reaffirms Hope for Korean Peace Talks
1950,1951.0,https://query.nytimes.com/gst/abstract.html?res=9A0DE4DF123DEF3BBC4152DFB366838A649EDE,rusk,RUSK HINTS U.S. AID TO REVOLT IN CHINA; SPEAKERS AT THE CHINA INSTITUTE DINNER LAST NIGHT
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=950DEEDF163EEF34BC4C53DFB1668382649EDE,dominican,CASTRO RULES OUT ANY FOREIGN HAND IN CUBAN AFFAIRS; Bars U. S. or International Action -- O.A.S. to Look Into Dominican Charge CASTRO RULES OUT U. S. INTERVENTION
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9F07EEDD123CE63BBC4C52DFBE668382649EDE,dominican,CARIBBEAN CLASH CAUSES AN UPROAR AT AMERICAS TALK; Cuban and Dominican Trade Shouted Insults During Santiago Meeting HERTER URGES ACCORD Declares Communists Use Strife to Win Foothold in Latin Countries UPROAR DISRUPTS AMERICAS PARLEY
1950,1959.0,https://query.nytimes.com/gst/abstract.html?res=9806EEDA1E39E632A25753C2A9619C946892D6CF,dominican,Liberal Dominican Aide Dies Mysteriously in Car; DOMINICAN AIDE DIES IN CAR FIRE
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9F07E0DB153CE03BBC4953DFB566838D649EDE,negro,"U.S. JUDGE ORDERS ALABAMA CO-ED TO BE REINSTATED; Bids School Admit Miss Lucy by Monday--Bars Contempt Action Against Trustees CITES THEIR 'GOOD FAITH' He Finds That Reaction Was Underestimated--Negro Says She Will Return Feared for Life, She Says MISS LUCY VICTOR IN COURT APPEAL Sentiment Is Revealed"
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9802E6D61F31E23BBC4D51DFB467838D649EDE,negro,Builders Widening Market to Negroes; BUILDERS OPENING SALES TO NEGROES New Law Effective July 1 Buffalo Case Is Noted
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9D00E0D9173EE23BBC4D53DFB467838D649EDE,negro,U.S. TO PROSECUTE CLINTON BALKERS OF SCHOOL DECREE; Brownell Says F. B. I. Sifts Obstruction to Integration at Town in Tennessee CLASSROOMS ARE SHUT Cleric Beaten Aiding Negroes --Segregationist-Backed Aspirants Lose at Polls Clinton School Closed U.S. TO PROSECUTE CLINTON BALKERS Bars U.S. Intervention
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=940DEEDF143DE53BBC4D53DFB7678383649EDE,lindsay,HOUSE VOTE HERE CHANGES NO SEATS; Lindsay Comes From Behind to Defeat Akers in 17th -- Ray and Halpern Win HOUSE VOTE HERE CHANGES NO SEATS
1950,1958.0,https://query.nytimes.com/gst/abstract.html?res=9E07E5D7163EE43BBC4B52DFBE668383649EDE,lindsay,"POWELL, LINDSAY WIN IN PRIMARIES BY WIDE MARGINS; Opponents of Both Concede Defeat in Contests for Congress Nominations HARLEM VOTING HEAVY Blow to Tammany Seen -- Insurgent Beats Goodwin for Coudert's Seat Winners of Primary Contests POWELL, LINDSAY WIN IN PRIMARY"
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9D07E7DD173EE53BBC4B51DFB4668388649EDE,mcgovern,"STATE AIDES REJECT CITY'S FISCAL PLAN, BUT OFFER PARLEY; Moore and McGovern Hint at Substitute Saving a Part, Such as Realty Rate Rise SOLVENCY IS MADE ISSUE Research Staff Calls Transit, Welfare and Education Pleas Unsound, Warns of Tax Load STATE AIDES REJECT CITY'S FISCAL PLAN"
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9F07E7D81E3FE43ABC4E53DFB5668388649EDE,mcgovern,WORST CITY CRISIS SINCE 1933 IS SEEN IN STATE TAX PLAN; Moore and McGovern Demand Payroll Levy and Transit Unit Mandated to Raise Fares
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9B07EEDB1F3AE23BBC4153DFB5668388649EDE,mcgovern,CITY HELD UNABLE TO PATCH FINANCES; STATE TO STEP IN; Moore and McGovern Accuse Officials Here of Abandoning Their Responsibilities ALBANY PLAN IS NOT GIVEN But It Is Believed to Include Realty Tax Rise -- Opposition From Republicans Seen CITY HELD UNABLE TO PATCH FINANCES
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=9905E0DB1238E23BBC4151DFB766838E649EDE,beame,"PAY RISE ASSURED FOR CITY TEACHERS; Beame, at Budget Hearing, Cautions Full Increase May Take 2 or 3 Years PAY RISE ASSURED FOR CITY TEACHERS"
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=9C04E2DB123AE53BBC4D53DFB766838E649EDE,beame,"18 CITY AGENCIES ASK RISE IN FUNDS; First Budget Requests for 1955-56 Run 12 1/2% Ahead of Present, Beame Warns 18 CITY AGENCIES ASK RISE IN FUNDS"
1950,1955.0,https://query.nytimes.com/gst/abstract.html?res=9A06E6DB1139E632A2575AC1A9649C946492D6CF,beame,"CITY BUDGET PLEAS ASK $1,868,061,980; Rise of $224,609,964 Called by Beame, as Hearings End, 'Not Too Far Out of Line' CITY BUDGET PLEAS ASK $1,868,061,980"
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9802EFD7163FE23BBC4850DFB0668388649EDE,cambodian,Cambodian Army Seizes Main Buildings of Capital
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9A02EFD7163FE23BBC4850DFB0668388649EDE,cambodian,France Defends Measures; CAMBODIAN TROOPS SEIZE BUILDINGS
1950,1953.0,https://query.nytimes.com/gst/abstract.html?res=9C07E1DB143DE23BBC4A52DFBF668388649EDE,cambodian,Cambodians Offer Truce to Vietminh; Cambodia Offers to Remain Neutral If Vietminh Withdraws Its Troops
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9E00EFDF153EE333A05751C2A96E9C946792D6CF,egypt,Egypt to Negotiate on Suez If West Reduces Its Forces; Egypt to Negotiate on Suez if Troops Leave
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9E0CE3D6163EE23BBC4A52DFBF66838D649EDE,egypt,BRITAIN AND FRANCE ORDER ECONOMIC DRIVE ON EGYPT; PERMIT SUEZ PILOTS TO QUIT; SITUATION 'GRAVE' Eden and Mollet End Talks--Plan Force as Last Resort Pattern Emerges ECONOMIC DRIVE ON EGYPT MAPPED Employes Give Allegiance
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9C05E5DC1F3CE03BBC4D51DFB366838D649EDE,egypt,ISRAEL AND EGYPT ACCEPT GAZA PLAN; Burns Says They'll Implement Observation Post Proposal --He Censures Jordan ISRAEL AND EGYPT ACCEPT GAZA PLAN 12 Posts to Be Set Up
1950,1956.0,https://query.nytimes.com/gst/abstract.html?res=9F0DE2D8113DEE3BBC4151DFB667838D649EDE,president nixon,Florida; EISENHOWER LEAD GROWS IN FLORIDA Factors Aiding President Nixon Is Unpopular
1950,1957.0,https://query.nytimes.com/gst/abstract.html?res=9404E7DC173BE13BBC4F53DFB466838C649EDE,carey,Labor to Push Organizing Of White-Collar Workers; New Union Feud Flares Labor Plans Full-Scale Drive To Unionize White-Collar Field Dispute Stays Unsolved Charge by Carey Union
