,Unnamed: 0,_id,year,para,term
4,2225,4fc0763145c1498b0d2f7140,1921,"LONDON, June 21.--The outstanding feature of the second session of the Imprial Conference which was held today at 10 Downing Street was an address by General Jan Christian Smuts, Premier of the Union of South Africa, who rose to the full height of his reputation as a statesman of broad vision and high ideals. SMUTS SAYS WORLD NOW MUST TURN TO THE FAR EAST; Tells Imperial Conference Next Great Chapter in Human History Will Be Enacted There.AMERICA THE BEST FRIENDSees Empire's Only Path ofSafety That Which Can BeTrodden With Us. OTHER PREMIERS ACQUIESCEHarding's View Is British CordialityIs ""Not Out of Harmony WithAmerican Attitude.""",harding
5,1937,4fc074d445c1498b0d2f114a,1921,"WASHINGTON, March 29.--President Harding and his Cabinet heard today a disturbing story of the economic situation in the country that brought them to a fuller realization of the serious obstacles to a return to pre-war prosperity. CABINET CONSIDERS RELIEF FOR PLIGHT OF THE RAILROADS; Harding Is Concerned Over Business Depression Due to Transportation Conditions. CALLS FEDERAL CHAIRMEN Clark of Commerce Commission and Barton of Labor Board Will Confer With Him. HIGH RATES CUT TRAFFIC Changes in Transportation Act to Be Taken Up--Cummins Urges Reducing Costs.",harding
6,19261,4fc0912845c1498b0d372ffe,1924,"Teapot Dome will be the dominant theme of the State campaign, according to Democratic leaders, who declare that the nomination of Colonel Theodore Roosevelt has made it necessary for the Republicans to make their fight on national issues both for the election of Governor and to keep the State in the Coolidge column. DEMOCRATS TO MAKE OIL THE BIG ISSUE IN SMITH CAMPAIGN; Roosevelt's Nomination Brings Teapot Dome to Front in Gubernatorial Fight.",coolidge
7,21709,4fc093fa45c1498b0d380562,1924,"President Coolidge, in a radio address delivered tonight from the White House, combined with a tribute to Washington an appeal to the American people to accept the responsibilities and continue the sacrifices necessary to make enduring the institutions which Washington founded. WASHINGTON IDEALS URGED BY COOLIDGE TO END PRESENT ILLS; Must Make Sacrifices, He Says, if the Institutions He Founded Are to Endure. ANY FAILURE WILL BE OURS Liberty Here Means the Opportunity to Do Everything for Ourselves. TRIBUTE SENT BY RADIO Address From the White House Goes to Millions All Over the Land. WASHINGTON IDEALS URGED BY COOLIDGE",coolidge
8,21148,4fc0938845c1498b0d37ded1,1924,"While many political observers contend that President Coolidge stands a better chance of election in November than John W. Davis, the Democratic candidate for President, some of those most intimately concerned in the Republican campaign do not profess to be able to produce convincing figures of an electoral vote that will give the victory to the Republican ticket. REPUBLICANS ADMIT THEIR 'SURE' STATES FAIL OF MAJORITY; Those Now Counted as Certain for Coolidge Have Only 206 Electoral Votes.",coolidge
9,27719,4fc09b6e45c1498b0d3a3e51,1928,"HELENA, Mont., Sept. 24.--Speaking in the home town of Senator Thomas J. Walsh, who, as the Senate's prosecutor, forced the disclosure of the naval oil lease scan dals, Governor Smith tonight placed responsibility for official ""corruption"" in Washington upon the Republican Party. SMITH CALLS CORRUPTION REPUBLICAN PARTY BURDEN; ATTACKS HOOVER'S SILENCE; OIL SCANDALS DENOUNCED Governor Declares Leases Fraud and Treason Against Nation. CITES SUPREME COURT VIEW Hoover's Praise of Administration of Last Seven and a Half Years Challenged in Helena.ASSAILED ON NOTE TO FALLMellon Is Also Criticized--Candidate Gets Hearty Welcome--Indians Adopt Him. Crowded Auditorium Hears Him. Criticizes Mellon's Silence. SMITH DISCUSSES THE OIL SCANDAL Points to Supreme Court Finding. State's Reception Warm Hearted. Indian Tribes Adopt Candidate. Farmers Promise Support. Stand on McNary Bill Praised. Wheeler Sees Gain for Smith. Highway Named for Governor.",governor smith
10,43695,4fc0b9fb45c1498b0d431e15,1928,"Governor Smith rode yesterday through the streets of his native city, receiving a tremendous and highly spontaneous welcome from the sidewalks that he, more than any other New Yorker, has made famous. NEW YORK PAYS GREAT TRIBUTE TO SMITH, BRAVING RAIN TO CHEER HIM IN PARADE; SPEAKS IN BROOKLYN FOR STATE VICTORY; NATIVE SIDEWALKS JAMMED Million and a Half Roar Welcome on His Homecoming. PAPER SNOW FALLS IN PATH Streamers Roll From Buildings Amid Drizzle--Imitation Derbies Worn in Crowds. GOVERNOR GRINS BROADLY 'Wonderful,' He Says, 'Little Old New York Showed Her Affection Once More.' Rain Fails to Mar Tribute. Many Shake Hands With Nominee. Hoover Banner Snares Confetti. Crowd Thickest at Library.",governor smith
11,46079,4fc0c31145c1498b0d45c7f7,1928,"Governor Smith came back to NeW Fork City at 10:35 last night. AS he walked from the train to his headquarters at the Hotel Biltmore he was cheered by a crowd estimated by the police at 5,000 persons, who had gathered within half an hour. Bareheaded and smiling happily, the 5,000 CHEER SMITH AS HE COMES HOME ON KENNY'S TRAIN; Acclaimed by Crowd at Station on Arrival With Delegates From Houston. WILL DIRECT OWN CAMPAIGN Governor to Limit His Speeches to 12, Each in a Different Section. IS DECIDING THE KEY CITIES Confident of Winning, He Counts Chiefly on Grudge Vote and His Popularity. Returns Bell Boy's Greeting. Attend Mass at Buffalo.",governor smith
12,9951,4fc081d545c1498b0d32dfc1,1925,"Mayor Hylan's Municipal Assembly bill providing for the transfer of complete jurisdiction over the city's taxicabs and taxi chauffeurs from the License Department to the Police Department was passed by the Aldermanic branch of the Municipal Assembly yesterday afternoon by a vote of 50 to 10 after a warm debate of three hours. POLICE TAXI RULE PASSES ALDERMEN AFTER HOT DEBATE; Vote of 50 to 10 Sends Measure to Mayor for Signature Which Makes It Law. HYLAN PRAISES PASSAGE Writes to Collins It Will Make Taxis Safe for Women, and Public Demands It. ATTACKED AS FAVORITISM Two Democrats Join Republicans, Branding Bill as Help to Sinnotts In Business. POLICE TAXI RULE PASSES ALDERMEN",hylan
13,26523,4fc09a4045c1498b0d39e0ff,1925,"One of the largest crowds in the history of Coney Island, estimated to number between 600,000 and 800,000, took advantage of the fine day to observe Easter at the seaside. Extra policemen were hastily summoned to handle the host and, incidentally, to extricate Mayor Hylan when he was caught in a jam on the Boardwalk. EASTER JAMS CONEY, NO ROOMTO PARADE; CRUSH 5TH AVENUE; Police Unable to Force Lane Through Boardwalk Crowd for Fashion Models. WOMEN FAINT IN CROWD More Than 600,000 Visitors to Seashore Resort Swamp the B.M.T. SERGEANT RESCUES MAYOR Fifth Avenue Throng the Largest Since the War -- New Styles Are Revealed. 600,000 JAM CONEY; NO ROOM FOR PARADE",hylan
14,25871,4fc0992145c1498b0d3999bb,1925,"Won't Tune Out Hylan's Talks, Even on a Republican Radio",hylan
15,33938,4fc0a49645c1498b0d3cd5c9,1928,"PARIS, March 16.--Prospects for the conclusion of Secretary Kellogg's anti-war treaty are brighter now than at any time since the proposal was made. Within a few days Aristide Briand, the French Foreign PARIS MOVES NEARER OUR WAR BAN STAND; TREATY MORE LIKELY; Briand Will Match Kellogg's Desire to Outlaw It, but Urge That War Be Defined. REPLY WILL BE SENT SOON Answer to Our Proposal Will Be Based in Part on Kellogg Speech in New York. SOME OF TALK HELD CLOUDY French Think War and Arbitration Only Choices, but Secretary Said He Did Not Mean That. Definition of War Urged. Puzzled by Kellogg Speech. No Idea of ""Calling Bluff."" PARIS MOVES NEARER OUR WAR BAN STAND More Faith Put in League. Press Comment on Speech. Speech Seen as Political Move.",kellogg
16,26130,4fc0999145c1498b0d39b82b,1928,"WASHINGTON, Aug. 28.--The United States Government has sent a note to forty-eight nations inviting their adherence to the ""general pact for the renunciation of war,"" which was signed at Paris yesterday, and a similar invitation was yesterday extended by France to Russia, with which Government the United States has no diplomatic relations. AMERICA INVITES 48 NATIONS TO JOIN IN ANTI-WAR TREATY; Procedure Is Fully Explained in Identic Note Stressing Pact's Benefits. MANY HASTENING TO ACCEPT If All Do So, Document Will Establish Record With 64 Signatures. KELLOGG HAS BUSY DAY Attends French President's Lunch eon in Country and a Reception by City of Paris. Countries That Received the Note Text of the Note. Met Point Raised by Britain. Provision Made for Other Powers. NATIONS EAGER TO ADHERE. Cuba Plans to Be First in This Hemisphere to Do So.",kellogg
17,25341,4fc098ad45c1498b0d39706a,1928,"PARIS, Sept. 30.--Whatever revision of reparations may be made, France intends to receive from Germany enough to pay her creditors, plus a fair allowance for reconstruction. GERMANY MUST PAY FRANCE'S WAR DEBTS, POINCARE INSISTS; Any Reparation Deal Must Also Provide for Reconstruction, Premier Declares. SAYS WAR DEAD DEMAND 17 Victory Cannot Be Repudiated, He Asserts at Chambery Memorial Ceremony. MILLERAND FOR GUARANTEE Ex-President Calls for Stiff Attitude on Germany, Saying KelloggPact Does Not Assure Safety. Reviews France's Peace Role. Millerand for Severity.",kellogg
18,23952,4fc096f145c1498b0d38e6ae,1924,"A popular referendum on the question of acceptance or rejection of the Dawes reparation report will be requested of the Government by the German Socialist Party. GERMAN SOCIALISTS TO ASK REFERENDUM ON THE DAWES PLAN; Party Will First Approach the Government, but Has Votes to Force Action.",dawes
19,41773,4fc0b5a345c1498b0d41e391,1924,"In a political atmosphere that presents no striking features there is, nevertheless, a prospect that in one particular the Republican National Convention, which will begin its sessions here Tuesday, may furnish a spirited contest of interest and importance. FEW BOOMS IN EVIDENCE; Mild Ones Are Staged for General Dawes and Ex-Gov. Lowden.",dawes
20,11239,4fc0849b45c1498b0d33928c,1924,General Charles G. Dawes has followed the lead of John W. Davis in a denunciation of the Ku Klux Klan by name. GENERAL 'OPPOSED TO' KLAN; But Dawes Says Many Join It in Interest of Law and Order,dawes
21,9810,4fc081a245c1498b0d32d2d7,1924,Secretary Mellon reported to President Coolidge today that acceptance of the Dawes plan by the European nations meant not only the salvation of Germany but the restoration of the economic life of the Continent. Later the Secretary reiterated these views in an interview with the press in which he expressed confidence that from now on European conditions would become steadily better as the result of the agreement. MELLON TELLS CHIEF OF HOPES IN EUROPE; Reports Dawes Plan Will Save Germany and Revive Whole Continent.,mellon
22,41771,4fc0b5a345c1498b0d41e35e,1924,"The Treasury's plan for June financing, as approved by Secretary Mellon before his departure for Marion and Cleveland, and announced tonight, takes the form of an offering of 2 8/4 per cent. Treasury certificates of indebtedness, dated and bearing interest from June 16, 1924, and maturing Dec. 15, 1924, marking a return to pre-war rates. TREASURY RETURNS TO PRE-WAR RATES; June Certificates of Indebtedness Will Bear Interest of 2 3/4 Per Cent. ISSUE TO BE $150,000,000 Officials Untroubled by Failure of Deficiency Bill -- Say Problem Can Be Met. TREASURY RETURNS TO PRE-WAR RATES",mellon
23,41107,4fc0b19545c1498b0d40af1d,1924,"The Aluminum Company of America really consists of Andrew W. Mellon and R.B. Mellon, according to its President, Arthur V. Davis, who was interviewed by an agent of the Federal Trade Commission in connection with its investigation of the aluminum industry. His statement is contained in the commission's report on conditions therein just made public. ALUMINUM COMPANY IS MELLON BROTHERS, ITS PRESIDENT SAYS; Admitted Treasury Head and R.B. Mellon Owned ""Monopoly,"" Says Federal Report.",mellon
24,29947,4fc09e6f45c1498b0d3b0093,1921,"PARIS, Feb. 6.--What will the French Chamber of Deputies do on Tuesday? The answer may mean a grave change in the political lineup of the European countries. Will it give Premier Briand carte blanche to go to London to negotiate for reparations? Will it tie his hands so that he can accept no smaller ... POINCARE AGAINST NEW CONCESSIONS TO THE GERMANS; Ex-President Demands That There Be No More Bargaining on Indemnity.BRIAND'S POSITION SHAKYChamber, However, May GivePremier Conditional Vote ofConfidence Tomorrow.BRITAIN CAUSES ANXIETYPress Asks What Lloyd GeorgeMeans by Reference to ""Reasonable"" Proposals by Berlin. POINCARE AGAINST NEW CONCESSIONS",briand
25,6611,4fc07e4245c1498b0d31da21,1921,"PARIS, Dec. 19.--Whatever the two Premiers discuss and decide in London will be on the basis that the only way to get America to help Europe is for Europe to help herself. BRIAND SAYS FRANCE CANNOT LEAN ON US; Convinced by Visit That America Expects Her to WorkOut Own Salvation.ERA OF ISOLATION IS OVERBut France Must Refrain FromAppearing to Hurry This Evolution of International Policy.",briand
26,30089,4fc09ea245c1498b0d3b0be7,1921,"WASHINGTON, Nov. 23.--The deduction drawn in some quarters from the diplomatic soft pedal which Premier Briand has placed upon speculation as to French naval plans, that there is no foundation for the belief that the French will ask for considerable naval forces, is a false deduction. BRIAND'S IRONY ON NAVIES; Asks if Big British Ships Are Only to Fish for Sardines. HIS 'SUBS' TO HUNT FLORA? Says France Is Only Taking ""Precaution Against X,"" Unknown Quantity. PREMIER SAYS FAREWELL Satisfied With Success in Obtaining Assurances AgainstMoral Isolation.",briand
27,18316,4fc0903545c1498b0d36e844,1923,POINCARE SAYS 'NO' TO BERLIN REQUEST FOR PARLEY ON RUHR; Tells Envoy Reparation Offers Will Be Considered When Ruhr Is at Work.,reparation
28,39712,4fc0af2645c1498b0d3ff1a0,1923,"The Reparation Commission will in all probability, ask Charles G. Dawes and Owen D. Young, Chairman of the Board of Directors of the General Electric Company, to serve as the American experts on the committee which are to investigate Germany's fiscal troubles and the flight of German capital. PARIS FORECASTS DAWES AND YOUNG ON EXPERTS' BOARD; Names of Mortimer Schiff and Willis H. Booth Are Also Mentioned. INQUIRY TO BEGIN JAN. 10 Correspondence Between Lo- gan and Barthou and German Note to Hughes Made Public. NEW GERMAN TAX LEVY Government Shortage Is Acute and Many Employes Have Been Dismissed.",reparation
29,7722,4fc07f8645c1498b0d323973,1923,"After a quiet day largely devoted to preparation of the speech he will deliver in Seattle July 27, which will deal with Alaska's problems in the light of his observations, President Harding sailed from Seward on the transport Henderson at an early hour this morning for visits to Valdez and Cordova. PRESIDENT IS JOVIAL ON WALK IN SEWARD; Commends Old Settler on His Poem, Views Game Trophies and Loses a Bet. HE MAKES MANY FRIENDS Talks With Children in Street and Poses While a Little Girl Snaps His Photograph. PRESIDENT JOVIAL ON WALK IN SEWARD",reparation
0,40847,4fc0478b45c1498b0d21e108,1904,"ODELL MAKES PEACE WITH STATE LEADERS.; Truce Reported with Nixon, Woodruff, and Platt -- Woodruff May Be United States Senator.",odell
1,32942,4fc0445f45c1498b0d20ec7e,1904,Gov. Odell's Condition Improves.,odell
2,56476,4fc04eba45c1498b0d23ddd2,1904,"Gov. Odell has signed the Smith bill prohibiting New York City from taking water from the Wappinger and Fishkill Creeks, in Dutchess County. EXTRA SESSION PLEDGED TO GIVE US MORE WATER; Odell Makes Promise on Signing Bill to Limit City's Supply. STRONG PROTESTS WERE MADE Civic Organizations and Corporation Counsel Said the Measure Would Help Ramapo.",odell
3,9260,4fc036d645c1498b0d1d1da4,1900,BOERS WILL FIGHT ON.; So Says One of the Envoys in Berlin -- The Visit There Unofficial.,boer
4,18966,4fc03dbc45c1498b0d1f346b,1900,"Yesterday at noon the British were only about two hours' march, from Pretoria, and the Boer military forces had abandoned the city. This intelligence comes from the Renter agent at the Transvaal capital, and from the Earl of Rosslyn in a dispatch to The Daily Mail. The two messages left Pretoria, at about the sama time. ROBERTS BELIEVED TO BE IN PRFETORIA; Boer Forces Abandon City --- Krueger Half Way to Coast. JOHANNESBURG CAPTURED The War Is Now Regarded as Practically Over. PRISONERS ARE FREE Their Release Gives a Full Extra Brigade to Lord Roberts -- Great Rush of Pretoria People to Lorenzo Marques.",boer
5,10088,4fc0381745c1498b0d1d78cc,1900,"From all points come reports tending to show that the Boers are thoroughly discouraged, and that peace will come even more quickly than the most sanguine have expected. BOERS READY FOR PEACE.; Reports from Various Sources to the Effect that They Are Despondent -- Krueger to Surrender?",boer
6,29830,4fc0428b45c1498b0d20888f,1903,"Announcement was made by all persons concerned to-day that there is complete harmony among NewYork Republicans as a result of conferences, at the White House. Senator Platt saw President Roosevelt this morning, and Gov. Odell and Congressman Littauer made a separate call later. REPUBLICAN LEADERS REACH AN AGREEMENT; Senator Platt to Have Shipping Commissionership. Gov. Odell Satisfied with Pledge of a Place for Mr. Worden -- Divided Opinion at Albany.",platt
7,21942,4fc03f1245c1498b0d1f9415,1903,"When the Republican State Committee next meets, in the latter part of August or the first week in September, the glove contract charges, in connection with which Congressman Lucius N. Littauer has been mentioned, will be taken up indirectly and used by Senator Thomas C. Platt in his fight against Littauer, who secured the nomination of an anti-Platt ticket in the Fulton and Hamilton Assembly District and of a Fulton County ticket. FIGHT TO DOWN LITTAUER; Senator Platt Decides to Use Glove Contract Charges. Plan to Place Cole Convention Nominees in the Republican Column on the Ballot Next Fall.",platt
8,48664,4fc04afb45c1498b0d22d6ea,1903,"State Committeeman Timothy E. Ellsworth, representing in that capacity the Counties of Niagara, Livingston, Orleans, Genesee, and Wyoming, visited Senator Thomas C. Platt at the Fifth Avenue Hotel yesterday, as did Postmaster Cornelius Van Cott and Deputy Secretary of State J.H.B. Mongin, leader of Seneca. To-day the Senator expects half a dozen leaders to call upon him, and about the same number each day from now until Jan. 4. MORE UP-STATE LEADERS CONFER WITH MR. PLATT; Timothy E. Ellsworth and J.H.B, Mongin Yesterday's Callers. Senator Confident That All of Those invited Will Attend Gatherings -- Ex-Gov. Black Says He Will Come.",platt
9,58565,4fc0509d45c1498b0d246314,1907,SENATOR RODGERS ACQUITTED; Was Charged with Issuing Tax Receipts to Pittsburg Voters.,pittsburg
10,68966,4fc0563e45c1498b0d25f0b5,1907,"Following a fatal accident on the automobile track at Brunot's Island this afternoon, Walter Christie of New York, the well-known driver of racing automobiles, was seriously hurt in the wreck of his 140-horse power car while he was trying to make a record. CHRISTIE IS CRUSHED BY HIS AUTO FLIER; Strikes Wreckage After Another Driver Is Killed on Pittsburg Track. OUT FOR A WORLD'S RECORD His Wife Ill and News Kept from Her -- Racers Show No Concern Over Fatal Accident.",pittsburg
11,43014,4fc0487345c1498b0d2224fa,1907,"BIG WINNING ON BASEBALL.; Shad Gwilliam of Pittsburg Took in More Than $42,000.",pittsburg
12,39454,4fc0471445c1498b0d21b883,1905,"James W. Osborne, Tammany candidate for District Attorney, went on another speech-making tour last night, and in the course of it again alarmed the friends who had begun to dread the result of his participation in the campaign. OSBORNE CALLS JEROME THAT MISERABLE FAIR; Says He Only Cares to be Elected to Beat His Rival. TALKS ABOUT HIS MOTHER A Tour by the Tammany Candidate in Which He Defies His Managers and Grieves His Friends.",jerome
13,39764,4fc0471945c1498b0d21bfaf,1905,"Apparently the railroads are the chief gainers by the Jerome campaign against the giving out of passes whereby the lawmakers are enabled to pass Saturday and Sunday cheaply by their own firesides. A careful inquiry indicates that the great majority of the Senators and Assemblymen are in the hearts of their constituents to-night as a result of actually giving money for railroad tickets. LAWMAKERS PAID FARE.; At Least, Those Who Left Albany Did So, Thanks to Jerome.",jerome
14,14246,4fc03a8345c1498b0d1e3a84,1905,"After proposing the name of Robert Grier Monroe as its candidate for Mayor, the Citizens' Union announced to the Republicans and the Municipal Ownership League representatives yesterday that only on the fulfillment of these two conditions would it remain in the Fusion movement: First, ex-Senator John Ford, a member of the union, must not be the Fusion candidate for Mayor, and second, District Attorney Jerome must receive the indorsement of the Fusion conference for re-election. CITIZENS' UNION NAMES ROBERT GRIER MONROE; Won't Have Ford and Won't Fuse Unless Jerome Is Indorsed. OBJECTS TO SEABURY, TOO Conferrees Adjourn Until To-morrow to Think Over the Conditions -- Littleton Declines to Run. CITIZENS' UNION NAMES ROBERT GRIER MONROE",jerome
15,50123,4fc04bb345c1498b0d2308e0,1907,"All day yesterday Evelyn Nesbit Thaw sat in the witness chair, facing her husband, who is on trial for the murder of Stanford White, and braved the cross-examination of the District Attorney. Only a fragment of the story she told in direct examination was gone into, but she had to meet inquiry into several incidents of her life which had not been touched upon before. MRS. THAW CALM BEFORE JEROME; Parries Many Questions and Is Unruffled After a Day of Cross-Examinations. OTHER MEN BROUGHT IN Witness Admits Knowing James A. Garland, Whose Wife Sought Divorce. WHITE GAVE HER MONEY Identifies Checks She Signed in 1902 -- Will Resume Stand at To-day's Session.",thaw
16,50299,4fc04bb545c1498b0d230bac,1907,"The trial of Harry K. Thaw for the murder of Stanford White, which has been set for Jan. 6, is likely to come to a speedy end by the admission of the defense that the prisoner is insane now, was insane at the time of the shooting, and always was insane. If this plea is accepted Thaw will be sent to the Matteawan Asylum. ADMIT THAW IS INSANE.; His Counsel Ready to Let Him Go to Matteawan Without a Trial.",thaw
17,50300,4fc04bb545c1498b0d230baf,1907,DELMAS SEEKS REST.; Thaw's Chief Lawyer to Spend Sunday in Atlantic City.,thaw
18,47825,4fc04aba45c1498b0d22bdb5,1908,"SAGAN WIRES MME. GOULD.; Suggests Plan for ""Avoiding Espionage of American Correspondents.""",gould
19,57586,4fc04fad45c1498b0d2420b4,1908,"""It is now generally admitted,"" said a member of the Castellane-Sagan family to-night, ""that Mme. Anna Gould will eventually marry Prince Helie de Sagan. When they do so they will leave Paris and make their permanent home at Sagan, the hereditary principality in East Prussia, which Prince de Sagan still rules de jure, if not de facto, as the regent for his father, the Duc de Talleyrand, who is mentally incapacitated. SAYS MME. GOULD WILL WED.; To Marry Prince de Sagan, Declares a Member of His Family.",gould
20,64054,4fc0535f45c1498b0d251fe7,1908,MME. GOULD MUST PAY.; French Court Holds Her Responsible for Jewels Count Boni Bought.,gould
21,10384,4fc0381c45c1498b0d1d829c,1900,CAPTURED GHOST'S EXCUSE.(2); Haunted South River Park to Scare His Daughters Into Staying Home Nights.,capt
22,210,4fc0279045c1498b0d18c567,1900,PLOT TO CAPTURE ROBERTS; All the British Officers in Pretoria Were to be Killed. Ten of the Ringleaders Have Been Jailed -- Part of Johannesburg Conspiracy.,capt
23,17735,4fc03d1645c1498b0d1eff02,1900,"A material change in the outward appearance of the ""Red Light"" district of the east side was effected yesterday. The coming of Capt. Titus, who succeeded Capt. Herlihy of the Eldridge Street Police Station, wrought the transformation -- a transformation that will hold at least for a time if the utterances of Capt. Titus bear fruit. CAPT. TITUS'S PLANS TO REPRESS VICE; He Will at Once Attack Evil in the Tenements. TO HOLD OWNERS RESPONSIBLE Flaunting of Corruption in the Faces of the Innocent to Cease -- The First Results.",capt
24,48537,4fc04af845c1498b0d22d370,1903,HEAVY SNOWFALL UP STATE.; Twenty Inches Reported in the Mohawk Valley -- Railroads and Trolley Lines Blocked.,trolley
25,31492,4fc043b445c1498b0d20c022,1903,"TROLLEY ROUTE TO BOSTON.; Wallingford, Conn., Company Preparing to Build Its Connecting Link.",trolley
26,21779,4fc03f0d45c1498b0d1f8f70,1903,NEW HAVEN ROAD MAY USE ELECTRIC EQUIPMENT.; Considered for Harlem River Branch Because of Competition by Trolley Lines.,trolley
27,57413,4fc04faa45c1498b0d241d30,1908,VANDERBILTS GO FISHING.; Big Luncheon at Biltmore Precedes Year's Absence In Europe.,vanderbilt
28,71753,4fc0594545c1498b0d26ca08,1908,"A Newport social war due to friends of Alfred Vanderbilt and his former wife, Mrs. Elsie French Vanderbilt, taking sides as a result of the divorce has been started, and a big split in their large circle of friends has resulted. Some take Mrs. Vanderbilt's side of the case, and others lean to Mr. Vanderbilt. SOCIAL WAR AT NEWPORT.; Vanderbilt Divorce Splits the Colony Into Factions.",vanderbilt
29,69914,4fc0579b45c1498b0d264787,1908,NEWS TO VANDERBILTS.; Story Connecting Family with Big Moscow Loan Not Substantiated.,vanderbilt
0,26261,4fc23e4445c1498b0d6a3627,1943,"Just as New York seemed about to emerge from its long potato famine, it found its receipts cut short abruptly yesterday by the disclosure that an upward revision in the OPA ceiling prices to Southern growers would be put into effect soon. Plan for New Potato Ceiling Dries Up Supply Here Again; OPA Promise of Price Rise to Farmers Causes Them to Defer Sales -- Dealers Hold Back, Awaiting Details POTATO SUPPLY CUT BY FARM PRICE RISE",opa
1,15350,4fc22bf545c1498b0d64e66a,1943,"As the sale of shoes stopped yesterday throughout the nation in preparation for the beginning of rationed sales today, Price Administrator Prentiss M. Brown warned in Washington that it might not be possible to maintain the ration of three pairs a year for each person and urged men and women to buy shoes only when absolutely necessary. 3-PAIR SHOE RATION MAY BE REDUCED, HEAD OF OPA WARNS; Brown Urges Only Necessary Buying -- Leather Items Do Brisk Business Here",opa
2,13323,4fc2282545c1498b0d63d568,1943,"Testimony purporting to show that the Department of Purchase, by obtaining all meat used in city institutions from a single packing concern under a custom-slaughtering program started last October, paid 33 1-3 per cent more than the ceiling price of dressed meat of the same grade readily obtainable from other large packers, was heard yesterday by the City Council committee investigating the administration of Mayor Fiorello H. La Guardia. CITY BOUGHT MEAT ABOVE OPA CEILING, PACKERS TESTIFY; Custom-Slaughtering Plan Cost 33 1/3% More, They Assert at Inquiry $80,000 REBATE IS SOUGHT Hart Moves for the Collection of 'Illegal Overpayments' -- Mayor Defends System CITY'S MEAT COST SEEN ABOVE CEILING",opa
3,29452,4fc2439a45c1498b0d6bc76a,1946,"PITTSBURGH, Dec. 8--Capitulation of John L. Lewis in the coal strike has turned the leadership on second-round wage increases over to the Congress of Industrial Organizations, where,... Steel and Textile Workers Planning Wage Rise Drives; CIO MEMBERS SEEK NEW RISES IN PAY Textile Rise in South Asked Foundry Workers Ask Rise",cio
4,25336,4fc23cee45c1498b0d69c83e,1946,"ATLANTIC CITY, N. J., Nov. 21--The campaign of the Congress of Industrial Organizations for a ""second round"" of wage increases was opened formally today in a burst of oratory. CIO Begins Drive for Rises Without Increase in Prices; Murray, Denying Unions Are Bent on Strikes, Calls Profits Adequate--Schwellenbach Warns on Upsetting Nation's Economy",cio
5,29395,4fc2436a45c1498b0d6bbeab,1946,"CLEVELAND, Oct. 20--Without spelling out any specific amount but supplying such data as indicated a figure of about $2 a day, the United Automobile Workers, CIO, today opened a campaign for a second round of wage increases in 1946. $2 A DAY PAY RISE SEEN AS UAW GOAL; Union Cites Living-Cost Gains in Framing Demands on Chrysler This Week",cio
6,506,4fc204b845c1498b0d59ff56,1940,"The $1,000,000,000 Commonwealth and Southern Corporation, which operates utility properties in ten States, yesterday challenged the right of the Securities and Exchange ... SEC ORDER BRINGS WILLKIE CHALLENGE; He Says 'Death Sentence' for His Utility Would Violate Law, Public Interest",willkie
7,3162,4fc2102345c1498b0d5d2fb4,1940,"Wendell L. Willkie bluntly repudiated yesterday any support from Father Charles E. Coughlin in the coming campaign on the ground that the Catholic priest and his followers were ""opposed to certain people because of their race or religion."" WILLKIE REJECTS COUGHLIN BACKING; Nominee Denounces Bigotry-- Registers as Voter--Leaves to Open Campaign Tour Comment on Editorial WILLKIE REJECTS COUGHLIN BACKING To Attend Convention Registration Starts Day Campaign Trip Plans In Accord With McNary COUGHLIN ISSUES REPLY Has Endorsed Neither Willkie Nor Roosevelt, He Declares ONE VOTE THAT WON'T BE LOST",willkie
8,2806,4fc20e8a45c1498b0d5cb9c4,1940,"Franklin D. Roosevelt piled up a plurality of 727,254 in New York City yesterday as voters in record-breaking numbers went to the polls under clear skies to record their choice for President. This was far short of the 1,375,396 plurality given to him in 1936, when he was a candidate for a second term. CITY MARGIN WIDE; Lead Totals 727,254-- Queens, Richmond Won by Willkie P.R. SYSTEM UPHELD Abolition Move Defeated by About 206,550-- Simpson is Elected Results in Other Contests ROOSEVELT'S LEAD 727,254 IN THE CITY",willkie
9,10332,4fc2229645c1498b0d624b90,1942,New York City's neon aurora and skyscraper diadem were dimmed for the war's duration after sundown yesterday. Along with the rest of the Eastern seaboard the City of Light's nocturnal display was reduced by Army order to dispel sky glow that has brought our ships far at sea into sharp silhouette in Axis gunsights. AURORA OF LIGHTS DIMS OUT IN CITY FOR THE DURATION; Skyscrapers Lost in Low Haze as Famed Display Here Is Darkened by Army STREET BULBS GLOW DULLY Great Signs in Times Square Found to Illuminate the Mist Lying Over the Area AURORA OF LIGHTS DIMS OUT IN CITY,axis
10,11639,4fc224d545c1498b0d62ec18,1942,"Close teamwork between experts of the United States and Great Britain has produced a joint victory production program intended to assure the output of the aircraft and the munitions requested by the combined Chiefs of Staff for the coming offensive against the Axis, it became known last night. U.S. AND BRITAIN LINK PRODUCTION FOR ATTACK ON AXIS; We Will Concentrate on Ships and Bombers., British on Air Fighters, Both on Tanks DRIVE AT U-BOATS SHAPED Vinson Reports Gain in War on East Coast -- Our War Plane Output Up 85% Since Dec. 7",axis
